Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0002687~positive regulation of leukocyte migration	3	0.3083247687564234	0.26237296649826736	ENSMUSG00000020689, ENSMUSG00000035352, ENSMUSG00000020310	819	22	18082	3.0106560106560107	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0046579~positive regulation of Ras protein signal transduction	3	0.3083247687564234	0.26237296649826736	ENSMUSG00000032356, ENSMUSG00000039533, ENSMUSG00000028072	819	22	18082	3.0106560106560107	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0035082~axoneme assembly	3	0.3083247687564234	0.26237296649826736	ENSMUSG00000025900, ENSMUSG00000056215, ENSMUSG00000046049	819	22	18082	3.0106560106560107	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0009948~anterior/posterior axis specification	3	0.3083247687564234	0.26237296649826736	ENSMUSG00000027496, ENSMUSG00000024134, ENSMUSG00000019789	819	22	18082	3.0106560106560107	1.0	1.0	0.9849246231155779
KEGG_PATHWAY	mmu04973:Carbohydrate digestion and absorption	4	0.41109969167523125	0.26257091595426096	ENSMUSG00000020080, ENSMUSG00000011034, ENSMUSG00000041329, ENSMUSG00000025877	327	42	7691	2.2399883500800932	1.0	0.8460618402970631	0.7330104737056452
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	8	0.8221993833504625	0.26339812973842386	ENSMUSG00000000392, ENSMUSG00000019278, ENSMUSG00000030838, ENSMUSG00000002944, ENSMUSG00000027962, ENSMUSG00000022056, ENSMUSG00000029304, ENSMUSG00000018634	889	115	19662	1.538572895779332	1.0	0.9727064791127622	0.8710804290562049
GOTERM_MF_DIRECT	GO:0005385~zinc ion transmembrane transporter activity	3	0.3083247687564234	0.26463897793874347	ENSMUSG00000036949, ENSMUSG00000063354, ENSMUSG00000028836	795	22	17446	2.9924528301886792	1.0	1.0	0.9654800431499461
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	5	0.513874614594039	0.26707249214292084	ENSMUSG00000001506, ENSMUSG00000045534, ENSMUSG00000024190, ENSMUSG00000029378, ENSMUSG00000005413	819	58	18082	1.9032882825986275	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0043588~skin development	5	0.513874614594039	0.26707249214292084	ENSMUSG00000001506, ENSMUSG00000024922, ENSMUSG00000030592, ENSMUSG00000026043, ENSMUSG00000024399	819	58	18082	1.9032882825986275	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0050885~neuromuscular process controlling balance	5	0.513874614594039	0.26707249214292084	ENSMUSG00000057897, ENSMUSG00000043850, ENSMUSG00000030838, ENSMUSG00000063142, ENSMUSG00000068696	819	58	18082	1.9032882825986275	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0048666~neuron development	5	0.513874614594039	0.26707249214292084	ENSMUSG00000034701, ENSMUSG00000055471, ENSMUSG00000048015, ENSMUSG00000033080, ENSMUSG00000023951	819	58	18082	1.9032882825986275	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0007519~skeletal muscle tissue development	5	0.513874614594039	0.26707249214292084	ENSMUSG00000026407, ENSMUSG00000039377, ENSMUSG00000031636, ENSMUSG00000006435, ENSMUSG00000021268	819	58	18082	1.9032882825986275	1.0	1.0	0.9849246231155779
KEGG_PATHWAY	mmu05323:Rheumatoid arthritis	6	0.6166495375128468	0.2672078093208846	ENSMUSG00000053375, ENSMUSG00000035352, ENSMUSG00000024399, ENSMUSG00000043613, ENSMUSG00000023951, ENSMUSG00000024401	327	82	7691	1.7209666592078767	1.0	0.8492083803074688	0.7357365708698329
GOTERM_BP_DIRECT	GO:0009409~response to cold	4	0.41109969167523125	0.27061304690883603	ENSMUSG00000019796, ENSMUSG00000037428, ENSMUSG00000039278, ENSMUSG00000036510	819	40	18082	2.2078144078144075	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0051898~negative regulation of protein kinase B signaling	4	0.41109969167523125	0.27061304690883603	ENSMUSG00000006127, ENSMUSG00000043613, ENSMUSG00000032259, ENSMUSG00000006445	819	40	18082	2.2078144078144075	1.0	1.0	0.9849246231155779
UP_KEYWORDS	Myristate	10	1.027749229188078	0.27569378684213197	ENSMUSG00000022722, ENSMUSG00000036062, ENSMUSG00000034936, ENSMUSG00000044375, ENSMUSG00000030865, ENSMUSG00000028785, ENSMUSG00000029544, ENSMUSG00000006435, ENSMUSG00000046093, ENSMUSG00000024401	932	172	22680	1.4148118574708055	1.0	0.7576152095110555	0.6338786280149805
GOTERM_BP_DIRECT	GO:0009749~response to glucose	6	0.6166495375128468	0.2776176821580853	ENSMUSG00000040152, ENSMUSG00000079465, ENSMUSG00000034701, ENSMUSG00000014351, ENSMUSG00000017950, ENSMUSG00000026204	819	78	18082	1.698318775241852	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0045778~positive regulation of ossification	3	0.3083247687564234	0.27941390637255803	ENSMUSG00000066687, ENSMUSG00000027358, ENSMUSG00000061762	819	23	18082	2.879757923236184	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0090190~positive regulation of branching involved in ureteric bud morphogenesis	3	0.3083247687564234	0.27941390637255803	ENSMUSG00000048616, ENSMUSG00000023951, ENSMUSG00000074934	819	23	18082	2.879757923236184	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0048814~regulation of dendrite morphogenesis	3	0.3083247687564234	0.27941390637255803	ENSMUSG00000027950, ENSMUSG00000033569, ENSMUSG00000032303	819	23	18082	2.879757923236184	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0060045~positive regulation of cardiac muscle cell proliferation	3	0.3083247687564234	0.27941390637255803	ENSMUSG00000010797, ENSMUSG00000041431, ENSMUSG00000019789	819	23	18082	2.879757923236184	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0005518~collagen binding	5	0.513874614594039	0.280833127201474	ENSMUSG00000043631, ENSMUSG00000020953, ENSMUSG00000023328, ENSMUSG00000026609, ENSMUSG00000039269	795	59	17446	1.8597164481398574	1.0	1.0	0.9654800431499461
UP_KEYWORDS	Nitration	4	0.41109969167523125	0.28108847565856776	ENSMUSG00000026825, ENSMUSG00000037771, ENSMUSG00000029121, ENSMUSG00000023484	932	45	22680	2.163090128755365	1.0	0.7664052969128137	0.6412330850961077
GOTERM_BP_DIRECT	GO:0051930~regulation of sensory perception of pain	4	0.41109969167523125	0.2830593761712191	ENSMUSG00000019772, ENSMUSG00000019828, ENSMUSG00000044708, ENSMUSG00000045318	819	41	18082	2.153965275916496	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0051262~protein tetramerization	4	0.41109969167523125	0.2830593761712191	ENSMUSG00000058975, ENSMUSG00000026825, ENSMUSG00000033981, ENSMUSG00000023328	819	41	18082	2.153965275916496	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0047485~protein N-terminus binding	8	0.8221993833504625	0.28383243698047217	ENSMUSG00000061603, ENSMUSG00000053519, ENSMUSG00000004110, ENSMUSG00000007021, ENSMUSG00000070880, ENSMUSG00000016346, ENSMUSG00000052613, ENSMUSG00000050556	795	117	17446	1.5004891684136965	1.0	1.0	0.9654800431499461
INTERPRO	IPR008145:Guanylate kinase/L-type calcium channel	3	0.3083247687564234	0.28619229200344776	ENSMUSG00000056215, ENSMUSG00000079550, ENSMUSG00000057914	873	25	20594	2.830790378006873	1.0	1.0	0.9753086419753086
GOTERM_BP_DIRECT	GO:0042552~myelination	5	0.513874614594039	0.2874181232001747	ENSMUSG00000027858, ENSMUSG00000041607, ENSMUSG00000023000, ENSMUSG00000026442, ENSMUSG00000031425	819	60	18082	1.8398453398453398	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway	5	0.513874614594039	0.2874181232001747	ENSMUSG00000066197, ENSMUSG00000024998, ENSMUSG00000025739, ENSMUSG00000040552, ENSMUSG00000018634	819	60	18082	1.8398453398453398	1.0	1.0	0.9849246231155779
UP_KEYWORDS	Protein phosphatase inhibitor	3	0.3083247687564234	0.28945372677205566	ENSMUSG00000043460, ENSMUSG00000002930, ENSMUSG00000027525	932	26	22680	2.8078573786728294	1.0	0.7770719280265186	0.6501576016726174
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	59	6.063720452209661	0.2904132431345264	ENSMUSG00000074483, ENSMUSG00000074486, ENSMUSG00000023013, ENSMUSG00000024502, ENSMUSG00000027977, ENSMUSG00000026204, ENSMUSG00000001506, ENSMUSG00000000617, ENSMUSG00000045994, ENSMUSG00000039278, ENSMUSG00000074004, ENSMUSG00000039037, ENSMUSG00000074489, ENSMUSG00000032965, ENSMUSG00000056812, ENSMUSG00000037217, ENSMUSG00000048483, ENSMUSG00000024172, ENSMUSG00000027962, ENSMUSG00000006800, ENSMUSG00000002688, ENSMUSG00000023328, ENSMUSG00000031906, ENSMUSG00000039661, ENSMUSG00000021903, ENSMUSG00000033849, ENSMUSG00000034891, ENSMUSG00000035864, ENSMUSG00000006651, ENSMUSG00000008153, ENSMUSG00000043557, ENSMUSG00000026787, ENSMUSG00000022425, ENSMUSG00000045534, ENSMUSG00000025658, ENSMUSG00000026825, ENSMUSG00000040364, ENSMUSG00000060371, ENSMUSG00000026828, ENSMUSG00000039533, ENSMUSG00000107023, ENSMUSG00000036469, ENSMUSG00000012428, ENSMUSG00000060988, ENSMUSG00000057337, ENSMUSG00000030671, ENSMUSG00000027221, ENSMUSG00000028794, ENSMUSG00000026697, ENSMUSG00000062444, ENSMUSG00000058183, ENSMUSG00000003476, ENSMUSG00000024998, ENSMUSG00000043388, ENSMUSG00000002944, ENSMUSG00000029608, ENSMUSG00000037341, ENSMUSG00000037940, ENSMUSG00000035964	889	1190	19662	1.0965564178427276	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	9	0.9249743062692704	0.2937049821238845	ENSMUSG00000020953, ENSMUSG00000068893, ENSMUSG00000078664, ENSMUSG00000035352, ENSMUSG00000074445, ENSMUSG00000024621, ENSMUSG00000023951, ENSMUSG00000015599, ENSMUSG00000086040	819	139	18082	1.4295201201676024	1.0	1.0	0.9849246231155779
COG_ONTOLOGY	Cytoskeleton	3	0.3083247687564234	0.2938451035851113	ENSMUSG00000028068, ENSMUSG00000033826, ENSMUSG00000052861	63	37	2126	2.736164736164736	0.9973003990523241	1.0	1.0
GOTERM_BP_DIRECT	GO:0060548~negative regulation of cell death	6	0.6166495375128468	0.29527949706231843	ENSMUSG00000020689, ENSMUSG00000048482, ENSMUSG00000037196, ENSMUSG00000002688, ENSMUSG00000022346, ENSMUSG00000027656	819	80	18082	1.6558608058608058	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0030155~regulation of cell adhesion	4	0.41109969167523125	0.29555288339418984	ENSMUSG00000055561, ENSMUSG00000041498, ENSMUSG00000027834, ENSMUSG00000005268	819	42	18082	2.102680388394674	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0048565~digestive tract development	4	0.41109969167523125	0.29555288339418984	ENSMUSG00000015619, ENSMUSG00000041431, ENSMUSG00000026043, ENSMUSG00000049112	819	42	18082	2.102680388394674	1.0	1.0	0.9849246231155779
GOTERM_CC_DIRECT	GO:0005773~vacuole	3	0.3083247687564234	0.29574592455118887	ENSMUSG00000036395, ENSMUSG00000031966, ENSMUSG00000028836	889	24	19662	2.764623172103487	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	3	0.3083247687564234	0.29642443576619093	ENSMUSG00000028174, ENSMUSG00000024990, ENSMUSG00000025921	819	24	18082	2.7597680097680097	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0006520~cellular amino acid metabolic process	3	0.3083247687564234	0.29642443576619093	ENSMUSG00000027360, ENSMUSG00000020182, ENSMUSG00000037686	819	24	18082	2.7597680097680097	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	5	0.513874614594039	0.2976732092719526	ENSMUSG00000033510, ENSMUSG00000038264, ENSMUSG00000027224, ENSMUSG00000006345, ENSMUSG00000062515	819	61	18082	1.8096839408314818	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0019894~kinesin binding	4	0.41109969167523125	0.2987254709033268	ENSMUSG00000058975, ENSMUSG00000034958, ENSMUSG00000022619, ENSMUSG00000027654	795	42	17446	2.0899670560047916	1.0	1.0	0.9654800431499461
GOTERM_MF_DIRECT	GO:0042562~hormone binding	3	0.3083247687564234	0.29889271747076523	ENSMUSG00000030905, ENSMUSG00000039202, ENSMUSG00000025877	795	24	17446	2.743081761006289	1.0	1.0	0.9654800431499461
KEGG_PATHWAY	mmu04145:Phagosome	10	1.027749229188078	0.3003276940284069	ENSMUSG00000040152, ENSMUSG00000062591, ENSMUSG00000020689, ENSMUSG00000002944, ENSMUSG00000054580, ENSMUSG00000025044, ENSMUSG00000024164, ENSMUSG00000053375, ENSMUSG00000059498, ENSMUSG00000079293	327	171	7691	1.3754314430316361	1.0	0.9048834417479273	0.7839722922040233
UP_KEYWORDS	Notch signaling pathway	4	0.41109969167523125	0.3037231361808461	ENSMUSG00000006435, ENSMUSG00000019789, ENSMUSG00000032744, ENSMUSG00000034413	932	47	22680	2.07104374029769	1.0	0.8091555307413381	0.6770011890443288
GOTERM_BP_DIRECT	GO:0017157~regulation of exocytosis	3	0.3083247687564234	0.3133724658974628	ENSMUSG00000037386, ENSMUSG00000022829, ENSMUSG00000061601	819	25	18082	2.6493772893772896	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0001816~cytokine production	3	0.3083247687564234	0.3133724658974628	ENSMUSG00000054580, ENSMUSG00000067586, ENSMUSG00000062515	819	25	18082	2.6493772893772896	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0043542~endothelial cell migration	3	0.3083247687564234	0.3133724658974628	ENSMUSG00000000392, ENSMUSG00000023951, ENSMUSG00000074934	819	25	18082	2.6493772893772896	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0048168~regulation of neuronal synaptic plasticity	3	0.3083247687564234	0.3133724658974628	ENSMUSG00000032356, ENSMUSG00000037428, ENSMUSG00000031144	819	25	18082	2.6493772893772896	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0046488~phosphatidylinositol metabolic process	3	0.3083247687564234	0.3133724658974628	ENSMUSG00000021478, ENSMUSG00000032259, ENSMUSG00000024621	819	25	18082	2.6493772893772896	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0043395~heparan sulfate proteoglycan binding	3	0.3083247687564234	0.3159341343040649	ENSMUSG00000025020, ENSMUSG00000058571, ENSMUSG00000074934	795	25	17446	2.633358490566038	1.0	1.0	0.9654800431499461
KEGG_PATHWAY	mmu04115:p53 signaling pathway	5	0.513874614594039	0.31593904146757484	ENSMUSG00000040152, ENSMUSG00000041431, ENSMUSG00000020427, ENSMUSG00000075334, ENSMUSG00000032218	327	67	7691	1.7552147519284311	1.0	0.9233009803289387	0.7999288665780893
INTERPRO	IPR017850:Alkaline-phosphatase-like, core domain	3	0.3083247687564234	0.3178863687635417	ENSMUSG00000022425, ENSMUSG00000020604, ENSMUSG00000006800	873	27	20594	2.6211022018582155	1.0	1.0	0.9753086419753086
INTERPRO	IPR017849:Alkaline phosphatase-like, alpha/beta/alpha	3	0.3083247687564234	0.3178863687635417	ENSMUSG00000022425, ENSMUSG00000020604, ENSMUSG00000006800	873	27	20594	2.6211022018582155	1.0	1.0	0.9753086419753086
KEGG_PATHWAY	mmu04950:Maturity onset diabetes of the young	3	0.3083247687564234	0.3183796483892892	ENSMUSG00000034701, ENSMUSG00000000215, ENSMUSG00000017950	327	27	7691	2.6133197417601086	1.0	0.9233009803289387	0.7999288665780893
GOTERM_BP_DIRECT	GO:0045184~establishment of protein localization	4	0.41109969167523125	0.3206214526823295	ENSMUSG00000033981, ENSMUSG00000026609, ENSMUSG00000030867, ENSMUSG00000041498	819	44	18082	2.007104007104007	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0048706~embryonic skeletal system development	4	0.41109969167523125	0.3206214526823295	ENSMUSG00000001506, ENSMUSG00000048616, ENSMUSG00000006800, ENSMUSG00000024990	819	44	18082	2.007104007104007	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	11	1.1305241521068858	0.32174367732744436	ENSMUSG00000061603, ENSMUSG00000061878, ENSMUSG00000036295, ENSMUSG00000038264, ENSMUSG00000028068, ENSMUSG00000024164, ENSMUSG00000027358, ENSMUSG00000028072, ENSMUSG00000024621, ENSMUSG00000023951, ENSMUSG00000024401	819	184	18082	1.319889048149918	1.0	1.0	0.9849246231155779
UP_KEYWORDS	Carbohydrate metabolism	6	0.6166495375128468	0.32654472707714144	ENSMUSG00000057337, ENSMUSG00000042684, ENSMUSG00000000215, ENSMUSG00000027221, ENSMUSG00000030729, ENSMUSG00000067279	932	92	22680	1.587049822728121	1.0	0.856873005638514	0.7169252654625963
UP_SEQ_FEATURE	domain:Ig-like C2-type	7	0.7194244604316548	0.3271610310097741	ENSMUSG00000004296, ENSMUSG00000049281, ENSMUSG00000036295, ENSMUSG00000038264, ENSMUSG00000022790, ENSMUSG00000028444, ENSMUSG00000007888	820	103	18012	1.4928250059199624	1.0	1.0	0.992466296590008
GOTERM_CC_DIRECT	GO:0031594~neuromuscular junction	5	0.513874614594039	0.32756881418035755	ENSMUSG00000023328, ENSMUSG00000007021, ENSMUSG00000000794, ENSMUSG00000026778, ENSMUSG00000061601	889	64	19662	1.7278894825646793	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0045860~positive regulation of protein kinase activity	5	0.513874614594039	0.328664352539753	ENSMUSG00000020785, ENSMUSG00000029377, ENSMUSG00000025422, ENSMUSG00000039533, ENSMUSG00000024401	819	64	18082	1.724855006105006	1.0	1.0	0.9849246231155779
GOTERM_CC_DIRECT	GO:0098794~postsynapse	3	0.3083247687564234	0.3294985104560073	ENSMUSG00000048482, ENSMUSG00000070570, ENSMUSG00000033569	889	26	19662	2.5519598511724495	1.0	1.0	0.8974358974358975
GOTERM_BP_DIRECT	GO:0001764~neuron migration	8	0.8221993833504625	0.3295333678451346	ENSMUSG00000015619, ENSMUSG00000049001, ENSMUSG00000023473, ENSMUSG00000026587, ENSMUSG00000048015, ENSMUSG00000060534, ENSMUSG00000043557, ENSMUSG00000074505	819	124	18082	1.4243963921383276	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0043278~response to morphine	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000003545, ENSMUSG00000061762, ENSMUSG00000032259	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000032554, ENSMUSG00000028068, ENSMUSG00000049112	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0002052~positive regulation of neuroblast proliferation	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000052336, ENSMUSG00000032259, ENSMUSG00000023951	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0045861~negative regulation of proteolysis	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000000215, ENSMUSG00000055561, ENSMUSG00000020044	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0045662~negative regulation of myoblast differentiation	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000044103, ENSMUSG00000019122, ENSMUSG00000024401	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000023019, ENSMUSG00000026628, ENSMUSG00000024990	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0050482~arachidonic acid secretion	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000015001, ENSMUSG00000020681, ENSMUSG00000032259	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000004296, ENSMUSG00000002944, ENSMUSG00000042258	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	3	0.3083247687564234	0.3302288666695156	ENSMUSG00000024529, ENSMUSG00000049112, ENSMUSG00000029304	819	26	18082	2.5474781628627783	1.0	1.0	0.9849246231155779
GOTERM_MF_DIRECT	GO:0000149~SNARE binding	5	0.513874614594039	0.33267313155386746	ENSMUSG00000039714, ENSMUSG00000024743, ENSMUSG00000061536, ENSMUSG00000035864, ENSMUSG00000050556	795	64	17446	1.714426100628931	1.0	1.0	0.9654800431499461
GOTERM_MF_DIRECT	GO:0001158~enhancer sequence-specific DNA binding	3	0.3083247687564234	0.33287858595107256	ENSMUSG00000015619, ENSMUSG00000010505, ENSMUSG00000042258	795	26	17446	2.5320754716981133	1.0	1.0	0.9654800431499461
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	4	0.41109969167523125	0.3331680607292954	ENSMUSG00000029377, ENSMUSG00000026417, ENSMUSG00000029378, ENSMUSG00000051225	819	45	18082	1.9625016958350292	1.0	1.0	0.9849246231155779
INTERPRO	IPR005135:Endonuclease/exonuclease/phosphatase	3	0.3083247687564234	0.3336152741242563	ENSMUSG00000031906, ENSMUSG00000025279, ENSMUSG00000006127	873	28	20594	2.527491408934708	1.0	1.0	0.9753086419753086
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	32	3.28879753340185	0.3346312665083831	ENSMUSG00000006651, ENSMUSG00000004296, ENSMUSG00000057880, ENSMUSG00000036907, ENSMUSG00000044708, ENSMUSG00000056073, ENSMUSG00000022221, ENSMUSG00000023951, ENSMUSG00000024401, ENSMUSG00000021730, ENSMUSG00000021313, ENSMUSG00000001506, ENSMUSG00000026628, ENSMUSG00000003849, ENSMUSG00000026825, ENSMUSG00000020689, ENSMUSG00000051747, ENSMUSG00000000215, ENSMUSG00000094595, ENSMUSG00000058914, ENSMUSG00000033981, ENSMUSG00000031144, ENSMUSG00000055471, ENSMUSG00000017716, ENSMUSG00000020890, ENSMUSG00000002688, ENSMUSG00000049612, ENSMUSG00000002289, ENSMUSG00000066687, ENSMUSG00000070473, ENSMUSG00000032338, ENSMUSG00000032259	795	625	17446	1.1235662893081761	1.0	1.0	0.9654800431499461
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	8	0.8221993833504625	0.3369015957419511	ENSMUSG00000045534, ENSMUSG00000067586, ENSMUSG00000027358, ENSMUSG00000048015, ENSMUSG00000006435, ENSMUSG00000019789, ENSMUSG00000032744, ENSMUSG00000034413	819	125	18082	1.4130012210012208	1.0	1.0	0.9849246231155779
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	5	0.513874614594039	0.3390424683847246	ENSMUSG00000028351, ENSMUSG00000001506, ENSMUSG00000004031, ENSMUSG00000048387, ENSMUSG00000022346	819	65	18082	1.6983187752418523	1.0	1.0	0.9849246231155779
